tag,collection_date,Round,measurement_date,sp,treatment,treatment_ID,segment,mass_w_parafilm,exclude,hour,minute
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.3861,0,12,35
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.3749,0,13,5
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.35,0,13,45
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.3331,0,14,16
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.3187,0,14,42
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.3038,0,15,13
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.2874,0,15,43
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.2731,0,16,9
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.2541,0,16,42
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.2364,0,17,15
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.216,0,17,52
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.1932,0,18,33
23,2023.06.01,1,2023.06.02,MG,55C,E,023E,3.1798,0,18,58
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.094,1,10,3
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0923,0,12,57
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0919,0,13,38
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0914,0,14,11
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0907,0,14,30
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0899,0,15,3
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0894,0,15,38
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0889,0,16,4
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0879,1,16,27
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0878,0,16,59
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0874,0,17,29
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0867,0,18,14
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.086,0,18,48
1,2023.06.01,1,2023.06.02,CC,10C,A,001A,3.0858,0,19,22
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.9187,0,11,9
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.9141,0,12,59
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.9087,0,13,40
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.9075,0,14,13
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.9064,0,14,32
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.9025,0,15,6
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.9017,0,15,40
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.9,0,16,6
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.8981,0,16,29
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.8951,0,17,2
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.8938,0,17,31
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.8898,0,18,16
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.8868,0,18,52
24,2023.06.01,1,2023.06.02,LS,10C,A,024A,2.8852,0,19,24
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.893,0,11,18
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8824,0,12,55
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8784,0,13,30
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8739,0,14,6
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8713,0,14,29
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8679,0,15,2
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8637,0,15,36
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.861,0,16,1
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8585,0,16,24
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8543,0,16,57
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8512,0,17,26
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8457,0,18,12
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.8415,0,18,47
24,2023.06.01,1,2023.06.02,LS,25C,B,024B,2.837,0,19,19
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,2.0346,0,10,26
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,2.0111,0,12,58
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,2.0067,0,13,38
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,2.003,0,14,11
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,2.0008,0,14,30
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,1.9963,0,15,4
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,1.9919,0,15,38
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,1.9889,0,16,5
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,1.9865,0,16,28
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,1.983,0,17,1
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,1.9789,0,17,30
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,1.9734,0,18,15
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,1.9699,0,18,49
7,2023.06.01,1,2023.06.02,TD,10C,A,007A,1.9661,0,19,23
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.9077,0,11,0
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.897,0,12,53
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.8935,0,13,28
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.89,0,14,4
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.8874,0,14,27
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.8847,0,15,0
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.8812,0,15,34
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.8794,0,15,59
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.8769,0,16,22
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.8739,0,16,53
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.8709,0,17,25
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.8665,0,18,11
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.8632,0,18,45
7,2023.06.01,1,2023.06.02,TD,25C,B,007B,2.86,0,19,16
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5802,1,11,26
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5505,0,12,58
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5484,0,13,39
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5454,0,14,12
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5433,0,14,31
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5394,0,15,5
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5345,0,15,39
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5328,0,16,5
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5308,0,16,28
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5288,0,17,1
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5244,0,17,30
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5194,0,18,15
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5175,0,18,49
16,2023.06.01,1,2023.06.02,PE,10C,A,016A,5.5146,0,19,23
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,4.0115,1,11,33
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9872,0,12,54
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9828,0,13,29
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9786,0,14,5
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.976,0,14,28
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9728,0,15,0
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9692,0,15,34
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9666,0,16,0
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9639,0,16,23
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9608,0,16,54
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9569,0,17,26
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9522,0,18,11
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9482,0,18,46
16,2023.06.01,1,2023.06.02,PE,25C,B,016B,3.9453,0,19,17
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.5244,1,9,25
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.5087,0,12,58
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.5069,0,13,39
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.5034,0,14,13
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.5008,0,15,6
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.4991,0,15,39
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.4985,0,16,6
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.497,0,16,29
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.4957,0,17,2
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.4936,0,17,30
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.4912,0,18,16
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.4899,0,18,50
23,2023.06.01,1,2023.06.02,MG,10C,A,023A,4.488,0,19,24
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.1481,0,9,33
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.111,0,12,53
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.1031,0,13,29
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.096,0,14,6
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.0918,0,14,28
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.0855,0,15,1
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.0788,0,15,35
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.0736,0,16,0
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.0693,0,16,23
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.0634,0,16,55
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.0572,0,17,26
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.048,0,18,12
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.0495,0,18,46
23,2023.06.01,1,2023.06.02,MG,25C,B,023B,5.035,0,19,18
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.1211,0,10,8
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.1093,0,12,56
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.1074,0,13,28
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.105,0,14,3
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.1035,0,14,27
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.0987,0,14,59
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.0977,0,15,33
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.0959,0,15,58
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.0942,0,16,53
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.0915,0,17,24
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.0888,0,18,10
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.0865,0,18,44
1,2023.06.01,1,2023.06.02,CC,25C,B,001B,4.0846,0,19,16
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7697,0,10,15
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7584,0,12,50
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7559,0,13,24
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7532,0,13,56
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.751,0,14,25
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7477,0,14,55
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7456,0,15,29
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7439,0,15,51
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7416,0,16,17
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7396,0,16,49
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7371,0,17,20
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7339,0,18,0
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7309,0,18,41
1,2023.06.01,1,2023.06.02,CC,35C,C,001C,3.7284,0,19,10
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7723,0,11,27
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7595,0,12,52
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7548,0,13,26
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7504,0,13,58
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7464,0,14,25
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7413,0,14,57
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7369,0,15,31
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7337,0,15,53
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.73,0,16,19
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7254,0,16,51
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.721,0,17,22
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.715,0,18,1
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7088,0,18,43
24,2023.06.01,1,2023.06.02,LS,35C,C,024C,3.7045,0,19,12
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.9483,0,11,36
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.9343,0,12,49
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.927,0,13,20
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.92,0,13,51
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.9129,0,14,21
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.9051,0,14,52
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.8952,0,15,21
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.8883,0,15,49
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.8819,0,16,15
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.8739,0,16,48
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.8661,0,17,19
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.856,0,17,57
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.846,0,18,39
24,2023.06.01,1,2023.06.02,LS,45C,D,024D,2.8393,0,19,8
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.3222,0,10,44
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2909,0,12,51
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2838,0,13,24
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2773,0,13,57
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2722,0,14,23
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.265,0,14,55
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2591,0,15,30
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2552,0,15,52
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2502,0,16,17
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2443,0,16,50
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2387,0,17,21
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2313,0,18,0
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2239,0,18,42
7,2023.06.01,1,2023.06.02,TD,35C,C,007C,5.2183,0,19,11
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.6851,0,10,55
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.6617,0,12,47
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.6528,0,13,19
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.6443,0,13,49
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.6361,0,14,19
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.6273,0,14,50
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.6155,0,15,18
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.6086,0,15,47
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.6013,0,16,14
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.5926,0,16,46
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.5842,0,17,17
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.5738,0,17,56
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.5621,0,18,38
7,2023.06.01,1,2023.06.02,TD,45C,D,007D,1.555,0,19,6
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.5767,1,11,41
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.5443,0,12,51
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.5377,0,13,25
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.5316,0,13,57
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.5263,0,14,24
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.519,0,14,56
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.5138,0,15,30
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.5107,0,15,52
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.5056,0,16,18
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.4998,0,16,50
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.4946,0,17,21
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.4879,0,18,1
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.4805,0,18,42
16,2023.06.01,1,2023.06.02,PE,35C,C,016C,4.4754,0,19,11
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,4.0633,0,11,47
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,4.0181,0,12,48
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,4.0035,0,13,19
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.9894,0,13,50
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.9771,0,14,20
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.963,0,14,50
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.9443,0,15,19
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.9332,0,15,47
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.9235,0,16,14
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.9109,0,16,47
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.8981,0,17,18
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.8824,0,17,56
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.8655,0,18,38
16,2023.06.01,1,2023.06.02,PE,45C,D,016D,3.8557,0,19,7
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.4111,0,9,40
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3737,0,12,52
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3672,0,13,25
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3615,0,13,58
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3568,0,14,24
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3522,0,14,56
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3454,0,15,31
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3417,0,15,53
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3371,0,16,18
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3264,0,16,51
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3192,0,18,1
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.3124,0,18,43
23,2023.06.01,1,2023.06.02,MG,35C,C,023C,4.307,0,19,12
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.6326,0,9,56
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.5865,0,12,48
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.5761,0,13,20
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.5652,0,13,50
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.5558,0,14,20
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.5451,0,14,51
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.5319,0,15,20
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.5225,0,15,47
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.5143,0,16,15
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.5034,0,16,47
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.4936,0,17,18
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.4813,0,17,57
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.4677,0,18,39
23,2023.06.01,1,2023.06.02,MG,45C,D,023D,5.4601,0,19,7
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.2118,0,10,21
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1963,0,12,47
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1908,0,13,18
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1858,0,13,49
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1812,0,14,19
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1762,0,14,49
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1696,0,15,18
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1657,0,15,46
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.162,0,16,12
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1575,0,16,46
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1525,0,17,16
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1468,0,17,55
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.1405,0,18,37
1,2023.06.01,1,2023.06.02,CC,45C,D,001D,4.137,0,19,5
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.4597,0,12,35
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.4521,0,13,3
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.4376,0,13,44
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.4282,0,14,15
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.4199,0,14,40
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.4113,0,15,11
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.4022,0,15,42
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.3949,0,16,7
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.3852,0,16,41
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.3758,0,17,13
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.3645,0,17,50
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.353,0,18,31
1,2023.06.01,1,2023.06.02,CC,55C,E,001E,4.3461,0,18,56
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,3.0899,0,12,36
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,3.0747,0,13,3
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,3.0425,0,13,45
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,3.0192,0,14,16
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,3.0006,0,14,41
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,2.9808,0,15,11
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,2.9596,0,15,42
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,2.9418,0,16,8
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,2.9174,0,16,42
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,2.8952,0,17,13
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,2.8684,0,17,51
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,2.8398,0,18,32
7,2023.06.01,1,2023.06.02,TD,55C,E,007E,2.8231,0,18,57
